mileage_kmpl,engine_cc,fuel_type,owner_count,price_usd,brand,transmission,color,service_history,accidents_reported,insurance_valid,car_age
16.54,5000,Diesel,5,10036.8,BMW,Manual,Silver,Partial,2,Yes,8
15.98,3000,Diesel,1,10228.71,Tesla,Manual,Red,Partial,0,Yes,10
24.2,3000,Electric,2,14576.06,Chevrolet,Manual,Blue,Partial,0,No,12
18.0,1800,Diesel,1,7049.31,Hyundai,Manual,Gray,Partial,1,Yes,15
22.86,1200,Diesel,2,7672.69,Chevrolet,Manual,Black,No Record,0,Yes,2
21.38,2000,Petrol,3,8209.87,Kia,Manual,White,Full,0,Yes,12
12.51,4000,Diesel,2,7027.53,Tesla,Manual,Silver,No Record,1,Yes,27
9.41,3000,Petrol,3,8116.39,Tesla,Automatic,Black,Partial,0,Yes,2
11.82,2500,Electric,2,12560.07,Chevrolet,Manual,Red,Partial,0,Yes,3
15.87,3000,Petrol,5,7857.22,Hyundai,Automatic,Red,No Record,0,Yes,13
18.67,1500,Petrol,2,4260.19,Kia,Manual,Silver,No Record,0,Yes,29
14.76,2000,Petrol,2,4486.82,Nissan,Automatic,Gray,Full,1,Yes,30
21.52,1800,Petrol,4,6198.82,Tesla,Automatic,Red,No Record,0,Yes,16
15.36,1000,Petrol,4,2401.64,Chevrolet,Automatic,Black,Full,0,Yes,26
19.28,3000,Diesel,2,9036.88,Hyundai,Manual,Black,Full,1,Yes,11
18.59,1200,Electric,4,5825.0,Nissan,Manual,Black,Full,0,Yes,20
26.67,1800,Petrol,3,5670.03,Tesla,Automatic,Silver,Full,0,Yes,21
13.12,3000,Petrol,4,4866.68,BMW,Manual,Red,No Record,1,Yes,29
29.04,4000,Diesel,2,11543.14,Kia,Automatic,Red,Full,0,Yes,28
15.03,4000,Petrol,1,10109.37,BMW,Automatic,Blue,Partial,2,Yes,8
11.3,1800,Diesel,1,7010.97,Hyundai,Automatic,White,Full,0,Yes,8
16.92,1000,Petrol,2,3535.98,Nissan,Manual,White,Partial,1,Yes,19
34.2,2500,Diesel,2,8275.85,Ford,Manual,Red,Full,1,Yes,11
22.48,2500,Petrol,1,8582.55,Honda,Manual,Gray,Partial,0,No,26
21.01,3000,Petrol,5,6301.95,Toyota,Automatic,Red,Partial,1,Yes,26
21.98,3000,Diesel,4,7892.4,Ford,Manual,Black,Full,0,Yes,25
14.15,1800,Petrol,5,1866.65,Toyota,Manual,Silver,No Record,0,Yes,22
19.63,800,Electric,3,6487.66,Kia,Automatic,Red,Full,1,Yes,29
18.01,1500,Diesel,1,9699.69,Honda,Automatic,Blue,Partial,0,Yes,10
27.05,1500,Diesel,1,8254.48,Ford,Manual,Blue,Partial,1,Yes,19
17.46,1200,Electric,5,5910.14,Tesla,Manual,Gray,Full,1,No,28
16.11,3000,Petrol,3,7664.11,Hyundai,Manual,Red,No Record,0,Yes,11
12.18,1200,Diesel,5,6619.24,Honda,Manual,White,Partial,0,Yes,5
18.7,1800,Petrol,3,6599.63,Honda,Manual,Silver,No Record,1,Yes,9
19.46,1000,Diesel,2,5640.17,Ford,Automatic,Blue,Partial,0,No,19
11.99,2000,Diesel,2,6500.45,Ford,Automatic,Red,Partial,0,Yes,7
20.27,2000,Petrol,1,7885.69,Tesla,Automatic,Red,Full,1,No,14
19.17,3000,Petrol,2,8776.53,Hyundai,Manual,Black,No Record,0,Yes,21
23.07,3000,Diesel,5,9771.65,Tesla,Automatic,Blue,Full,0,Yes,7
24.06,800,Diesel,3,7154.85,BMW,Manual,Black,No Record,1,No,4
18.47,1800,Electric,1,12168.88,Volkswagen,Automatic,Silver,Partial,0,Yes,17
12.82,1000,Diesel,2,5778.41,Ford,Automatic,Silver,Partial,0,No,8
13.85,5000,Petrol,1,12857.3,Honda,Automatic,Gray,Full,1,No,14
26.81,1800,Diesel,1,8054.76,Kia,Manual,Blue,Full,0,Yes,13
18.83,5000,Diesel,3,10364.6,BMW,Manual,Black,Full,0,Yes,12
26.73,4000,Petrol,5,9558.29,Honda,Automatic,Gray,No Record,0,Yes,14
20.49,1500,Petrol,5,3128.18,Kia,Automatic,Gray,Full,0,Yes,17
21.77,3000,Diesel,4,7283.25,BMW,Manual,White,Full,1,Yes,22
22.69,800,Diesel,5,3230.15,Nissan,Automatic,Black,Full,1,Yes,23
11.88,3000,Petrol,2,6343.01,BMW,Automatic,Blue,No Record,0,No,29
19.53,2000,Electric,4,8780.18,Nissan,Manual,Blue,Partial,0,Yes,18
11.82,3000,Diesel,4,7869.52,BMW,Manual,Black,Full,0,Yes,6
16.58,2000,Electric,4,7615.24,BMW,Automatic,Red,Partial,2,No,24
21.2,1200,Petrol,4,5324.14,Tesla,Manual,Red,Full,1,No,22
12.87,3000,Diesel,5,8370.08,Toyota,Automatic,White,Full,0,No,9
20.8,1800,Petrol,4,8273.87,Volkswagen,Automatic,Gray,Partial,0,No,9
10.51,5000,Diesel,2,7653.16,Ford,Manual,Gray,Full,0,No,20
23.72,1800,Petrol,2,8215.81,Hyundai,Automatic,White,Full,0,Yes,17
14.68,2500,Diesel,1,6808.48,Hyundai,Manual,White,Full,0,Yes,27
12.86,2000,Petrol,2,9990.51,BMW,Manual,Blue,Full,0,Yes,5
10.82,4000,Diesel,1,10673.21,BMW,Automatic,Blue,No Record,0,Yes,5
15.1,2500,Petrol,2,9110.15,Chevrolet,Manual,Red,Partial,1,Yes,2
8.46,1200,Petrol,4,3530.62,BMW,Manual,Black,Full,1,Yes,18
15.26,1800,Petrol,3,1413.89,Nissan,Manual,Silver,Partial,1,No,29
23.5,4000,Petrol,4,8031.9,Ford,Manual,Black,Full,1,Yes,8
17.06,5000,Diesel,5,8610.05,Volkswagen,Manual,Gray,Partial,1,Yes,26
12.11,1000,Petrol,1,3444.52,BMW,Manual,Red,Partial,0,No,20
19.13,800,Petrol,3,2057.42,BMW,Automatic,Red,Full,1,Yes,25
18.69,3000,Petrol,2,9484.54,Nissan,Manual,Red,Full,1,Yes,13
27.78,3000,Diesel,4,7896.32,Tesla,Manual,Red,No Record,0,Yes,10
21.95,1000,Petrol,1,6332.39,Chevrolet,Automatic,Blue,Full,0,Yes,21
19.53,3000,Petrol,1,6577.03,BMW,Manual,White,Full,1,Yes,27
22.53,1800,Diesel,2,5345.07,Tesla,Manual,White,No Record,0,Yes,22
17.33,1000,Diesel,1,4839.55,Nissan,Automatic,Black,No Record,0,Yes,25
17.62,2500,Diesel,2,4427.61,Honda,Manual,Black,Full,1,Yes,29
26.29,2500,Petrol,2,10688.21,Volkswagen,Manual,Gray,Partial,2,Yes,14
9.82,1200,Petrol,4,2123.35,Honda,Manual,Red,Full,3,Yes,26
22.84,800,Diesel,1,7673.0,Nissan,Automatic,Red,No Record,1,Yes,6
17.45,1500,Electric,5,6876.04,Ford,Automatic,Silver,Full,0,Yes,25
16.54,1000,Diesel,5,6456.08,Kia,Manual,White,Partial,0,Yes,5
15.24,1500,Petrol,4,3854.43,Chevrolet,Manual,Red,Full,0,Yes,19
18.77,3000,Diesel,4,9394.31,Volkswagen,Automatic,Gray,Partial,0,Yes,8
17.78,1000,Diesel,2,7035.6,Tesla,Manual,Black,Partial,2,Yes,10
15.93,800,Diesel,5,4078.39,Kia,Manual,Black,Full,0,Yes,21
14.49,1200,Diesel,1,6369.53,Tesla,Manual,Black,No Record,0,No,9
8.47,5000,Petrol,5,10419.05,Hyundai,Automatic,Silver,Full,0,Yes,10
14.38,2500,Diesel,4,8596.59,Nissan,Automatic,Red,No Record,0,Yes,4
15.44,2000,Diesel,4,7529.53,Nissan,Manual,Red,Partial,1,Yes,6
18.76,2000,Diesel,2,3439.22,Volkswagen,Manual,Gray,No Record,0,Yes,25
27.82,2500,Diesel,1,12394.94,BMW,Manual,Red,Partial,1,Yes,4
14.92,3000,Diesel,4,7029.91,Toyota,Manual,Gray,Full,0,Yes,23
12.88,1200,Diesel,1,4305.74,Tesla,Manual,Silver,Full,0,Yes,29
14.43,1200,Electric,5,5722.33,Hyundai,Manual,Red,Partial,1,Yes,19
18.77,5000,Petrol,2,12849.77,Volkswagen,Manual,Gray,Full,1,Yes,18
20.94,3000,Diesel,5,8705.23,Ford,Manual,White,Full,0,Yes,6
21.64,2500,Electric,4,11483.49,Volkswagen,Manual,Red,Full,2,Yes,10
22.14,5000,Petrol,4,8561.44,Tesla,Automatic,Red,Partial,0,Yes,24
22.85,1800,Petrol,1,6627.85,Kia,Manual,Black,Partial,0,Yes,21
16.61,1500,Petrol,4,4760.26,Nissan,Automatic,Red,Full,0,Yes,18
28.27,2000,Petrol,1,8061.03,Nissan,Manual,Blue,Full,0,Yes,14
16.23,4000,Electric,3,13187.56,Tesla,Manual,Silver,Partial,0,Yes,5
18.55,2000,Petrol,4,7411.51,Tesla,Manual,Black,Full,0,Yes,10
24.48,3000,Diesel,5,10683.37,Chevrolet,Automatic,Silver,Partial,0,Yes,3
20.83,800,Petrol,5,4143.28,Chevrolet,Manual,Blue,Full,1,No,5
6.8,2000,Petrol,1,8211.62,Ford,Manual,Black,Full,0,Yes,17
18.03,1000,Diesel,3,2098.33,Chevrolet,Manual,Gray,Full,2,Yes,29
22.31,1200,Diesel,4,6141.82,Ford,Automatic,Gray,Full,0,Yes,3
11.28,2000,Petrol,2,8684.48,Volkswagen,Automatic,Gray,Full,0,No,9
21.75,1000,Electric,2,8949.82,Hyundai,Automatic,Black,No Record,0,Yes,20
19.95,1500,Petrol,5,3765.9,Tesla,Manual,Blue,Partial,1,Yes,30
23.92,2000,Petrol,4,6375.91,Ford,Automatic,Blue,Full,1,Yes,12
14.54,1800,Diesel,2,7546.68,Ford,Manual,White,Full,0,Yes,10
22.98,2000,Petrol,1,8913.82,Ford,Automatic,Black,Full,0,Yes,27
18.8,2000,Diesel,4,5752.34,Tesla,Automatic,Silver,Partial,0,Yes,12
26.83,3000,Diesel,5,10351.43,Volkswagen,Manual,Red,No Record,0,Yes,5
31.93,4000,Petrol,3,12407.25,Chevrolet,Automatic,Blue,Full,0,Yes,2
25.69,1800,Diesel,1,7888.47,Toyota,Automatic,White,Full,0,Yes,10
20.4,2000,Petrol,1,6850.02,Kia,Manual,Blue,Full,2,Yes,20
29.61,2000,Diesel,4,6221.95,Ford,Automatic,Gray,Full,1,Yes,23
21.02,2000,Petrol,3,6003.13,Toyota,Manual,Silver,Full,0,Yes,20
13.46,1000,Electric,1,6643.18,Nissan,Automatic,Red,Partial,0,Yes,27
17.8,1500,Diesel,3,8138.11,Honda,Manual,Red,No Record,2,No,14
21.81,800,Petrol,5,7574.77,Ford,Manual,Blue,Partial,0,Yes,4
22.13,800,Electric,1,8080.22,Chevrolet,Manual,Red,No Record,1,Yes,24
12.37,800,Diesel,2,3480.5,Kia,Automatic,Gray,Full,0,Yes,23
12.53,2500,Diesel,5,5155.58,Honda,Automatic,Gray,Partial,1,No,28
16.29,800,Diesel,5,5190.74,Hyundai,Manual,Red,No Record,0,Yes,9
20.67,2000,Petrol,1,6047.15,Toyota,Manual,Silver,Full,1,Yes,29
21.31,1000,Petrol,2,9254.05,Ford,Automatic,Gray,No Record,0,No,8
18.71,2000,Petrol,3,5632.09,Toyota,Manual,Blue,Full,1,Yes,16
13.83,2000,Petrol,2,7746.21,Ford,Automatic,White,No Record,1,Yes,7
26.68,1200,Petrol,5,6165.03,Honda,Automatic,Gray,Full,0,Yes,9
12.64,3000,Diesel,1,9785.42,BMW,Automatic,White,Full,1,No,9
24.51,1500,Petrol,2,4384.51,Hyundai,Automatic,Black,Full,1,Yes,26
21.69,2500,Diesel,2,9925.15,Ford,Automatic,Silver,Full,1,No,7
24.4,1500,Petrol,5,3055.53,Nissan,Manual,Blue,No Record,0,Yes,30
15.78,800,Petrol,3,7029.73,Hyundai,Manual,Red,Full,0,Yes,5
17.29,2000,Petrol,2,4861.97,Chevrolet,Manual,Silver,Partial,0,Yes,27
18.28,1800,Diesel,2,6071.56,Nissan,Automatic,Blue,No Record,0,Yes,16
15.62,4000,Diesel,4,10064.9,Volkswagen,Automatic,Blue,No Record,0,Yes,11
19.13,4000,Petrol,5,9257.87,Tesla,Manual,Silver,No Record,0,Yes,12
25.9,3000,Diesel,4,6298.37,Kia,Manual,Gray,No Record,0,Yes,28
11.52,2500,Diesel,5,5935.61,Volkswagen,Manual,Silver,Full,0,Yes,11
14.71,1000,Electric,5,5433.07,Tesla,Automatic,Silver,No Record,0,Yes,20
14.17,3000,Diesel,4,9311.98,BMW,Manual,Black,Full,0,Yes,14
17.53,1200,Petrol,3,7502.56,Honda,Manual,Red,Full,0,Yes,4
17.32,2000,Petrol,3,6796.79,Volkswagen,Manual,Silver,Full,1,Yes,18
21.86,5000,Petrol,5,10294.98,Kia,Manual,Black,Partial,0,No,20
18.17,2500,Diesel,4,5012.16,Nissan,Manual,White,Full,0,Yes,29
19.51,2000,Petrol,2,5772.71,Tesla,Manual,Gray,Full,0,No,22
19.99,1800,Diesel,5,6307.83,Tesla,Automatic,Black,Partial,0,No,5
19.23,1500,Petrol,5,2433.75,BMW,Manual,Gray,Full,0,Yes,29
21.52,1000,Petrol,1,7892.44,Nissan,Manual,Red,Full,0,No,10
17.39,4000,Electric,3,11004.27,Hyundai,Manual,White,Partial,0,Yes,22
26.23,2500,Electric,4,11043.12,Toyota,Automatic,Silver,Full,0,Yes,22
30.71,2500,Diesel,2,9829.44,Volkswagen,Manual,Silver,Partial,0,No,23
21.53,1500,Petrol,2,5153.92,Chevrolet,Manual,Silver,Partial,0,Yes,14
19.14,1800,Electric,5,7749.1,Toyota,Manual,Silver,No Record,1,Yes,30
21.12,2000,Petrol,2,7675.4,Nissan,Manual,White,No Record,0,Yes,6
12.49,1000,Diesel,2,6587.57,Nissan,Manual,Black,Full,1,Yes,2
18.9,1500,Petrol,5,4317.89,Ford,Manual,Gray,Full,1,No,20
14.34,1500,Diesel,3,2086.87,Volkswagen,Manual,Gray,No Record,1,Yes,23
20.55,1500,Diesel,1,5529.82,Toyota,Manual,Gray,Partial,1,Yes,21
14.37,2500,Diesel,3,8394.01,Kia,Automatic,Black,Partial,1,Yes,6
16.28,2500,Diesel,3,4532.24,Hyundai,Automatic,Blue,Partial,0,Yes,24
8.64,2500,Electric,1,6973.27,BMW,Manual,Black,Partial,0,No,28
12.13,2500,Diesel,5,5511.14,Toyota,Manual,Black,Full,1,No,28
19.77,1000,Diesel,3,5706.03,Chevrolet,Manual,Gray,Partial,0,No,13
13.66,1800,Petrol,4,4599.98,Toyota,Manual,Black,No Record,0,No,26
23.32,5000,Petrol,4,12527.57,Toyota,Manual,Black,Full,2,Yes,19
13.23,1000,Diesel,1,5701.0,Honda,Manual,Gray,Full,0,No,19
20.27,1800,Diesel,4,5981.61,Volkswagen,Automatic,Gray,Partial,0,No,12
14.19,2000,Petrol,5,3008.52,Toyota,Automatic,Black,No Record,0,Yes,25
19.93,1200,Petrol,2,4527.22,Tesla,Automatic,White,No Record,1,Yes,29
10.33,2000,Petrol,5,4735.08,Toyota,Manual,Red,Partial,0,No,19
15.73,1800,Diesel,1,7703.59,Toyota,Automatic,Red,Partial,0,Yes,12
13.77,1500,Petrol,2,4922.44,Volkswagen,Automatic,Blue,No Record,0,No,26
22.42,5000,Petrol,4,10373.17,Tesla,Automatic,Black,Full,2,Yes,19
20.31,4000,Petrol,3,11501.66,Toyota,Manual,Silver,No Record,0,Yes,4
11.84,3000,Petrol,4,8049.53,Chevrolet,Automatic,Red,Full,0,No,4
16.98,2500,Diesel,5,5472.46,Tesla,Manual,Gray,Partial,1,No,14
14.14,800,Electric,5,7359.55,Honda,Manual,Silver,No Record,0,No,2
22.75,4000,Petrol,1,10912.2,BMW,Manual,Blue,Partial,1,No,14
24.36,4000,Petrol,3,10159.89,Honda,Automatic,Silver,Full,0,Yes,21
10.79,2000,Diesel,3,7079.95,Kia,Automatic,Black,No Record,1,Yes,6
22.13,2500,Diesel,2,8936.37,Hyundai,Automatic,Black,Partial,1,No,8
13.88,1200,Petrol,2,5257.06,Hyundai,Automatic,White,Full,0,Yes,14
16.74,1800,Petrol,5,3143.65,Tesla,Manual,Black,Full,0,Yes,16
18.16,2500,Electric,1,10197.9,Toyota,Automatic,Red,Full,1,Yes,19
27.08,800,Diesel,5,5609.94,Nissan,Manual,Black,Full,1,Yes,15
12.98,800,Electric,3,7202.33,Honda,Manual,Black,Partial,1,Yes,7
22.17,1800,Petrol,3,5647.28,Toyota,Automatic,Silver,Partial,0,Yes,12
12.14,4000,Diesel,5,5429.99,BMW,Automatic,Blue,No Record,1,Yes,23
11.8,2500,Diesel,3,6822.74,Honda,Automatic,Black,Partial,0,No,10
18.14,800,Diesel,2,5364.15,Nissan,Automatic,Red,Full,2,Yes,14
18.11,1800,Electric,3,10555.07,Chevrolet,Manual,Blue,Full,1,Yes,8
5.0,3000,Petrol,2,6054.78,Hyundai,Manual,Black,Full,1,No,26
23.8,3000,Diesel,4,8911.41,Hyundai,Automatic,Blue,No Record,2,Yes,9
7.3,1000,Petrol,1,5505.67,Toyota,Manual,Red,Full,0,Yes,15
17.27,2500,Diesel,1,5528.17,Honda,Manual,Silver,Full,1,Yes,25
24.64,5000,Diesel,3,11858.47,Hyundai,Manual,Silver,Partial,0,No,23
29.05,1800,Diesel,1,10294.71,Chevrolet,Manual,White,No Record,0,Yes,6
16.18,4000,Petrol,4,7135.2,Toyota,Manual,Red,Full,0,Yes,13
10.84,1200,Petrol,3,5957.82,Chevrolet,Manual,Gray,Full,0,No,6
24.45,800,Petrol,2,7751.75,Honda,Automatic,Black,Full,0,Yes,19
22.33,1500,Petrol,4,7729.5,Honda,Automatic,Gray,Full,0,Yes,16
15.56,2500,Petrol,4,8148.6,Volkswagen,Manual,Gray,Full,0,Yes,4
14.92,800,Electric,1,10488.06,Tesla,Automatic,Black,Partial,1,Yes,5
14.41,1000,Petrol,2,2968.31,Nissan,Manual,White,Partial,0,Yes,22
16.28,1800,Diesel,5,3325.22,BMW,Automatic,Red,Full,0,Yes,18
19.58,4000,Diesel,4,10560.51,Hyundai,Manual,Blue,Partial,0,Yes,5
15.17,800,Diesel,1,4782.84,Volkswagen,Automatic,Blue,Full,0,Yes,16
15.8,1500,Diesel,4,4294.69,BMW,Automatic,Gray,No Record,1,Yes,21
21.21,1200,Petrol,2,6873.75,Nissan,Manual,Silver,No Record,0,No,15
10.59,1800,Petrol,2,5112.28,Tesla,Automatic,Blue,Partial,0,Yes,24
16.12,1800,Petrol,3,7204.5,Hyundai,Manual,Blue,Full,0,No,14
9.62,5000,Diesel,5,10611.45,Toyota,Automatic,Gray,No Record,2,Yes,8
18.54,1000,Diesel,5,6753.28,Chevrolet,Manual,Gray,No Record,1,Yes,5
8.3,1800,Diesel,1,7875.21,Nissan,Automatic,Red,Full,2,No,10
22.45,4000,Diesel,5,9801.85,Ford,Manual,Gray,Full,1,No,9
11.43,1800,Diesel,2,5424.66,Chevrolet,Automatic,Red,Full,1,Yes,5
9.14,5000,Electric,5,9425.2,Tesla,Automatic,White,Full,0,Yes,24
16.18,1000,Diesel,1,6130.92,BMW,Manual,Gray,Full,1,Yes,17
26.56,2500,Petrol,4,7853.98,Kia,Automatic,Gray,Partial,0,Yes,16
21.56,2000,Petrol,5,8779.99,Nissan,Manual,Red,Full,1,Yes,10
8.39,2500,Petrol,5,2230.85,Chevrolet,Automatic,White,Full,1,No,24
11.28,3000,Diesel,2,7595.99,Tesla,Manual,White,Full,1,Yes,22
16.02,5000,Diesel,2,11755.95,Ford,Manual,Black,Full,0,Yes,12
29.19,1800,Petrol,4,6297.53,Chevrolet,Manual,Blue,Partial,2,No,15
13.31,1000,Diesel,3,5067.1,Hyundai,Automatic,Red,Partial,1,No,23
13.35,2500,Petrol,5,4957.61,Chevrolet,Manual,White,Full,0,No,13
25.64,2500,Electric,2,13716.45,Kia,Manual,Blue,Full,0,Yes,4
18.97,3000,Petrol,3,10476.28,Hyundai,Manual,Gray,Partial,1,Yes,8
23.27,2500,Petrol,5,8055.72,Ford,Manual,Red,No Record,0,Yes,2
14.36,5000,Petrol,5,8088.69,Nissan,Manual,Gray,Partial,2,Yes,13
17.49,2500,Petrol,3,8465.49,Honda,Manual,Blue,Full,2,Yes,11
24.58,4000,Petrol,2,10638.62,Ford,Automatic,White,Partial,0,Yes,24
17.28,3000,Diesel,4,5016.69,Honda,Manual,Blue,Full,1,No,28
23.62,1000,Petrol,5,3456.71,Ford,Automatic,Gray,Full,1,Yes,13
19.94,1000,Diesel,1,8189.17,Honda,Manual,Silver,Full,0,Yes,4
12.8,2500,Petrol,1,6491.95,Toyota,Automatic,Blue,Full,2,Yes,21
17.92,5000,Petrol,1,8838.5,Volkswagen,Manual,Gray,No Record,1,Yes,24
22.91,5000,Diesel,4,11878.45,Nissan,Manual,Silver,No Record,0,No,14
21.35,1200,Petrol,5,3747.18,Hyundai,Manual,Gray,Full,0,Yes,17
17.8,800,Diesel,2,7047.94,Volkswagen,Manual,Red,No Record,0,Yes,7
8.54,4000,Petrol,2,9275.13,Tesla,Manual,Gray,Full,0,Yes,28
9.02,1200,Petrol,4,3150.58,Chevrolet,Manual,White,Partial,0,No,19
10.08,800,Petrol,5,4693.77,Kia,Manual,Blue,Partial,1,Yes,3
15.45,2000,Diesel,3,5923.33,BMW,Manual,Blue,Partial,1,Yes,18
16.11,1500,Petrol,3,3381.42,Nissan,Automatic,Gray,Full,1,Yes,29
10.62,800,Diesel,5,1000.0,Nissan,Manual,Gray,No Record,0,Yes,28
23.11,1500,Diesel,5,4083.0,Chevrolet,Automatic,Blue,Full,0,Yes,26
11.68,3000,Petrol,2,6486.58,Chevrolet,Manual,White,Partial,0,Yes,20
11.15,2500,Electric,4,7339.95,Toyota,Manual,Gray,Partial,0,Yes,23
18.44,800,Petrol,4,5077.96,Volkswagen,Manual,Blue,No Record,2,Yes,5
22.87,5000,Diesel,2,13649.35,BMW,Automatic,Red,Full,1,Yes,8
28.27,4000,Diesel,1,12060.59,Chevrolet,Automatic,Red,Partial,0,Yes,8
20.91,2000,Petrol,3,6691.11,Volkswagen,Automatic,Red,Full,1,Yes,19
25.9,1000,Electric,5,7151.91,Honda,Manual,Red,Partial,1,Yes,24
11.94,1200,Petrol,3,4545.62,Tesla,Automatic,Black,Partial,0,Yes,16
28.8,2500,Petrol,3,8397.46,BMW,Manual,Black,Full,1,Yes,7
8.69,1200,Diesel,4,3288.61,BMW,Manual,Red,Full,3,Yes,14
15.48,1200,Electric,2,6671.81,Ford,Manual,Blue,Full,1,Yes,27
20.8,1800,Diesel,1,8228.95,Nissan,Manual,Red,Full,0,Yes,2
9.97,1200,Petrol,1,6610.01,BMW,Manual,Black,Partial,0,Yes,9
13.36,1200,Diesel,2,8089.3,Volkswagen,Automatic,Black,No Record,1,Yes,6
12.57,1800,Petrol,3,5663.53,Toyota,Manual,White,Partial,0,Yes,18
16.45,1800,Petrol,2,5638.45,Volkswagen,Manual,White,Partial,1,Yes,13
25.11,4000,Diesel,2,11090.5,Nissan,Manual,Blue,No Record,0,Yes,30
18.08,800,Petrol,5,3247.32,Volkswagen,Manual,White,Partial,0,No,15
15.68,800,Petrol,5,3284.35,Toyota,Manual,Silver,Full,3,Yes,18
5.0,4000,Electric,3,9419.95,Volkswagen,Manual,Silver,Partial,0,Yes,21
20.33,1800,Diesel,4,5650.43,Kia,Manual,Gray,Partial,2,Yes,19
21.95,1500,Diesel,1,6564.29,Tesla,Manual,White,No Record,0,Yes,29
9.5,1000,Petrol,5,3018.98,Tesla,Automatic,Silver,No Record,0,Yes,8
17.67,4000,Electric,3,10100.42,Tesla,Automatic,Gray,No Record,0,Yes,28
18.97,2000,Petrol,2,6441.59,Tesla,Manual,Black,Full,0,Yes,21
22.82,4000,Diesel,5,5312.41,Toyota,Automatic,Red,Full,0,Yes,29
14.38,1800,Diesel,2,8798.55,Toyota,Manual,Red,Partial,0,Yes,4
13.62,1500,Diesel,2,6110.5,Chevrolet,Manual,Silver,Full,1,Yes,8
15.72,2500,Petrol,5,5635.3,Volkswagen,Automatic,Black,Partial,1,Yes,18
24.42,1800,Petrol,3,5477.53,Nissan,Manual,Black,Partial,2,Yes,18
23.22,3000,Diesel,1,8845.56,Tesla,Automatic,White,Partial,0,Yes,13
17.89,3000,Petrol,3,6084.45,Hyundai,Manual,Gray,Full,1,Yes,28
23.1,1000,Diesel,4,8379.5,Tesla,Automatic,Gray,Partial,1,No,4
6.16,1800,Petrol,4,2032.95,Volkswagen,Manual,Black,Partial,0,Yes,24
21.96,5000,Petrol,1,13149.41,Chevrolet,Automatic,Black,Partial,2,Yes,17
12.41,3000,Petrol,4,8799.02,Nissan,Manual,Black,No Record,1,No,11
26.84,1200,Petrol,2,9847.16,Ford,Manual,Gray,No Record,0,Yes,2
12.68,2500,Diesel,4,6150.18,Volkswagen,Automatic,Red,Full,0,Yes,14
13.74,1200,Petrol,5,6034.97,Hyundai,Automatic,Silver,No Record,0,Yes,2
20.81,2000,Diesel,2,9676.67,Tesla,Automatic,White,Full,0,Yes,10
21.29,1000,Petrol,3,5805.05,Toyota,Manual,White,Partial,0,Yes,19
15.77,2000,Petrol,1,8663.21,Toyota,Automatic,White,No Record,0,Yes,6
19.86,2000,Petrol,5,4610.21,Ford,Automatic,Blue,Partial,1,Yes,15
20.48,3000,Petrol,5,10393.48,Honda,Manual,Silver,Full,0,Yes,7
19.97,1800,Diesel,1,7013.45,Hyundai,Manual,Red,Full,0,No,19
15.98,800,Electric,4,6320.85,Volkswagen,Manual,Gray,No Record,1,No,16
20.53,3000,Diesel,1,11240.59,Volkswagen,Manual,Silver,Full,0,Yes,6
25.03,4000,Diesel,1,8397.61,Tesla,Automatic,White,No Record,1,Yes,21
11.87,800,Diesel,4,5568.75,Hyundai,Manual,Red,Partial,0,Yes,6
13.8,1800,Electric,3,8014.78,Ford,Manual,Silver,No Record,3,No,24
18.14,2000,Diesel,1,8527.2,Kia,Manual,Gray,Full,0,Yes,11
12.72,1500,Diesel,4,3965.69,Tesla,Automatic,Black,Full,0,No,26
8.98,1000,Diesel,5,1009.34,Kia,Manual,Silver,Full,0,No,30
23.47,1800,Diesel,1,8664.6,Chevrolet,Manual,Gray,Partial,1,Yes,14
6.86,1500,Diesel,1,4204.28,Chevrolet,Automatic,Black,Full,3,Yes,28
15.99,2500,Diesel,3,7661.81,Chevrolet,Automatic,White,Full,0,Yes,18
21.79,2000,Diesel,3,6387.56,Volkswagen,Manual,Black,No Record,0,Yes,17
19.33,1200,Diesel,5,6159.92,Volkswagen,Automatic,Blue,Partial,1,Yes,7
16.06,4000,Petrol,3,9167.03,Toyota,Automatic,Red,Full,0,Yes,13
12.51,1500,Diesel,5,2664.22,Ford,Automatic,Black,Partial,0,Yes,27
19.72,1800,Petrol,1,7747.82,Hyundai,Automatic,Red,Partial,0,No,13
13.06,1200,Diesel,4,1715.79,BMW,Manual,Gray,Partial,1,Yes,26
19.33,3000,Petrol,3,10133.39,Toyota,Manual,Black,Partial,0,Yes,6
18.7,2500,Petrol,5,4616.83,Toyota,Automatic,Gray,Partial,0,Yes,15
18.76,2500,Diesel,3,4054.43,BMW,Manual,White,Full,0,No,30
14.8,3000,Diesel,3,9138.33,Hyundai,Automatic,Silver,Full,0,Yes,10
28.18,2500,Petrol,2,8065.15,BMW,Manual,Gray,Partial,0,Yes,17
19.79,1200,Petrol,1,6955.53,Honda,Manual,Black,Partial,0,Yes,16
16.61,1200,Electric,3,9438.92,Hyundai,Manual,White,No Record,0,Yes,22
19.32,1000,Petrol,4,2480.93,Nissan,Automatic,Black,Full,0,Yes,16
14.13,800,Petrol,2,5236.04,Ford,Automatic,Blue,Full,0,No,14
16.07,1800,Diesel,5,8225.99,Chevrolet,Manual,Red,Full,0,Yes,6
29.96,1500,Diesel,5,7694.88,BMW,Manual,Black,Full,0,Yes,7
